country_iso,year,gdp,gdp_percap
lux,1971,1518773421.37846,4435.39800823681
lux,1972,1901697369.62698,5486.72062789089
lux,1973,2609875802.11136,7447.21301786664
lux,1974,3183637116.81856,8966.72895879047
lux,1975,3123333333.33333,8701.30473139249
lux,1976,3423586206.89655,9490.6903118849
lux,1977,3789321328.08104,10486.3357891095
lux,1978,4718539771.99949,13034.3882079614
lux,1979,5516982663.73143,15204.3308191994
lux,1980,6019805490.41247,16531.1148988397
lux,1981,5053665797.47936,13837.1299814617
lux,1982,4602316793.21914,12590.9767956204
lux,1983,4524217751.47929,12374.0304234408
lux,1984,4438435492.87908,12126.9391987909
lux,1985,4577211767.10374,12481.9658448559
lux,1986,6685595087.59256,18149.8692500239
lux,1987,8320902215.01891,22443.4314633012
lux,1988,9418167855.18376,25219.3542781732
lux,1989,10037674037.674,26618.0695774968
lux,1990,12778792853.6939,33465.478207919
lux,1991,13834219728.293,35747.3377992066
lux,1992,15518702634.8808,39570.8615665986
lux,1993,15925521222.0149,40066.7242518773
lux,1994,17701798890.7644,43933.235442736
lux,1995,20853093869.7318,51032.349635318
lux,1996,20895314657.9805,50444.3591236175
lux,1997,19563836265.2233,46641.6408754876
lux,1998,20150053345.1878,47445.3810812051
lux,1999,21899317598.8414,50872.4492684624
lux,2000,21230182989.3036,48659.5988753233
lux,2001,21387533703.2327,48440.1420151355
lux,2002,23649833332.1655,53005.7339209179
lux,2003,29667268248.1305,65689.3214536911
lux,2004,35064843792.8993,76544.9170868473
lux,2005,37672280120.4794,80988.1376230858
lux,2006,42910146296.0646,90788.8004876145
lux,2007,51587401415.7872,107475.320297978
lux,2008,58844277701.5258,120422.137934157
lux,2009,54467289897.5582,109419.746953106
lux,2010,56213985987.4168,110885.991378721
lux,2011,61696281326.2453,119025.057203467
lux,2012,59776383527.3602,112584.676270958
lux,2013,65203276466.9763,120000.140729859
lux,2014,68804811897.6445,123678.702143275
lux,2015,60071584216.1375,105462.012584423
lux,2016,62216885435.9488,106899.293549552
lux,2017,65712180342.9836,110193.213797228
lux,2018,71285019397.4133,117254.740352682
lux,2019,70195715495.5136,113218.713349678
lux,2020,73353132793.7076,116356.158037286
lva,1995,5789128636.62293,2329.57673252552
lva,1996,5975248851.45482,2431.70899961616
lva,1997,6527926445.6811,2683.2413681237
lva,1998,7166275467.65161,2973.53484252681
lva,1999,7533788133.55753,3151.57701817354
lva,2000,7958852838.93395,3361.64086880275
lva,2001,8362398701.58943,3578.00190041351
lva,2002,9557031605.27512,4136.93329688951
lva,2003,11771975156.8073,5145.19523190241
lva,2004,14435700533.368,6378.66652057115
lva,2005,17003459863.0989,7594.90238431362
lva,2006,21570076498.6205,9723.44690174779
lva,2007,31054350977.9784,14113.5291277327
lva,2008,35854274228.9139,16467.1436879405
lva,2009,26410909090.9091,12331.9285524089
lva,2010,23956163076.5575,11420.9940032836
lva,2011,27474380566.265,13338.9622350852
lva,2012,28169902669.3784,13847.3379393194
lva,2013,30204783461.8488,15007.4918561719
lva,2014,31386896487.0407,15742.3913381908
lva,2015,27263090547.0617,13786.4567953114
lva,2016,28083597512.4841,14331.7515885049
lva,2017,30483806017.8318,15695.1151541059
lva,2018,34429023435.0211,17865.0310947642
lva,2019,34308783825.3019,17926.841589919
lva,2020,33707320816.3036,17736.5037505893
mac,1982,1142503774.61531,4549.01683674284
mac,1983,1133008225.93178,4342.34203430073
mac,1984,1304353236.9266,4796.93298957244
mac,1985,1362079311.89678,4804.6820413305
mac,1986,1532097039.88419,5183.06017951532
mac,1987,1957726784.68876,6352.52265612986
mac,1988,2288759545.30756,7135.11551842595
mac,1989,2705659766.73845,8130.40259489952
mac,1990,3246477995.26244,9442.48666514193
mac,1991,3765226190.92238,10647.5715406588
mac,1992,4914391079.11142,13564.125216974
mac,1993,5665570560.77112,15304.2870940211
mac,1994,6311194301.7223,16704.8988280258
mac,1995,7046110595.14546,18277.0425043395
mac,1996,7176892950.39164,18244.3589603627
mac,1997,7267563602.6231,18107.6598471248
mac,1998,6797764074.79822,16595.2933811782
mac,1999,6547629474.84328,15649.6588689047
mac,2000,6774193548.3871,15835.9910148095
mac,2001,6860272608.45211,15665.2979678214
mac,2002,7371723056.2402,16424.9321125729
mac,2003,8246521717.44876,17921.1045739797
mac,2004,10643215078.1581,22568.3101742114
mac,2005,12160002995.8433,25183.132681202
mac,2006,14874147024.2708,30121.5604253322
mac,2007,18439876056.1978,36550.5051618973
mac,2008,21027044550.5667,40810.8280358493
mac,2009,21587740941.5979,41010.0682589849
mac,2010,28241858488.9155,52473.1909904323
mac,2011,36845925519.4433,66891.2819664822
mac,2012,43189526777.5567,76572.1517871286
mac,2013,51536304807.6803,89260.7571041005
mac,2014,54903031137.7096,93022.8751422537
mac,2015,45047964934.2517,74818.948126372
mac,2016,45070605746.0194,73545.758237307
mac,2017,50440941938.6992,81019.4737666593
mac,2018,55284360483.1217,87526.0799912635
mac,2019,55204758069.5124,86197.3656943949
mac,2020,25586111076.3415,39403.1359073362
mar,1960,2037150716.33238,164.80083236727
mar,1961,2025689536.60705,158.923580138871
mar,1962,2379606422.29029,181.182640859323
mar,1963,2657247327.3392,196.531277873518
mar,1964,2798339768.79755,201.261983005248
mar,1965,2948325264.30195,206.44901799101
mar,1966,2876395613.08171,196.314451478043
mar,1967,3046339294.53611,202.857271678879
mar,1968,3271415867.99723,212.750855609973
mar,1969,3651615453.01848,232.125913282718
mar,1970,3956328426.04486,246.01566223864
mar,1971,4356633663.36634,265.207664249079
mar,1972,5074117544.77482,302.56449037608
mar,1973,6242177798.33938,364.636106705035
mar,1974,7675408485.51421,439.012359156842
mar,1975,8984824182.60333,502.756524021843
mar,1976,9584323309.12136,524.17912370212
mar,1977,11049896742.3889,590.232250943507
mar,1978,13236854105.1672,690.170800263724
mar,1979,15912133569.2852,809.627606954598
mar,1980,21728770055.3777,1078.83990963336
mar,1981,17788171722.4446,861.79795841146
mar,1982,17692341358.1272,836.435062562509
mar,1983,16251460689.3254,750.021607418381
mar,1984,14824728528.4604,668.385423045468
mar,1985,14991283215.7408,660.946735768742
mar,1986,19462175321.8224,840.011686416924
mar,1987,21765261041.7265,920.591372587876
mar,1988,25705296183.5037,1066.33065159431
mar,1989,26314220188.0257,1071.17751759214
mar,1990,30180108561.9305,1206.01188616466
mar,1991,32285388165.2999,1266.84889420351
mar,1992,33711069430.78,1299.42127789307
mar,1993,31655473663.8348,1199.31910396897
mar,1994,35604137422.5796,1326.94145210528
mar,1995,39030285468.3841,1432.30983568683
mar,1996,43161452678.4383,1561.12961064576
mar,1997,39147844526.0838,1396.76966746003
mar,1998,41806219378.6181,1472.38598282299
mar,1999,41632027599.8531,1447.96919255088
mar,2000,38857251336.3448,1334.94346380236
mar,2001,39459581217.3759,1339.29407718828
mar,2002,42236836820.6152,1416.4883957844
mar,2003,52064058833.9739,1725.45746606577
mar,2004,59626020162.3816,1952.9025338131
mar,2005,62343022650.8742,2018.02554710957
mar,2006,68640825480.9223,2196.01127633502
mar,2007,79041294874.4553,2499.25993757187
mar,2008,92507257783.5697,2890.36071538625
mar,2009,92897320375.8176,2866.92411016989
mar,2010,93216746661.5977,2839.92611978697
mar,2011,101370474295.109,3046.94785427611
mar,2012,98266306615.3632,2912.65827494029
mar,2013,106825649872.108,3121.68008083643
mar,2014,110081248587.369,3171.69919227376
mar,2015,101179808076.36,2875.25798516781
mar,2016,103311649248.024,2896.72219562665
mar,2017,109682728023.112,3035.45443323105
mar,2018,118096227400.092,3226.98279356862
mar,2019,119870439113.662,3235.0006604823802
mar,2020,114725065285.149,3058.69168866957
mco,1970,293073868.038497,12478.1312231659
mco,1971,327651487.974965,13812.718181146
mco,1972,402460333.247989,16735.0132333149
mco,1973,523552815.099552,21417.5829453693
mco,1974,563939670.684242,22712.9433599518
mco,1975,711922994.25844,28247.5496670412
mco,1976,735339911.91765,28810.8730132684
mco,1977,811250927.388123,31430.4338223286
mco,1978,1000535735.37664,38349.3957599325
mco,1979,1209898293.39444,45845.1098251087
mco,1980,1378130995.60185,51515.0641298537
mco,1981,1205166025.47602,44369.5613532147
mco,1982,1143229071.83219,41371.8768078816
mco,1983,1092551781.03673,38893.3032300995
mco,1984,1037314956.23209,36382.9734569848
mco,1985,1082851076.49699,37552.0556421484
mco,1986,1515209588.20845,52158.6777352307
mco,1987,1839095595.29143,63077.7745675481
mco,1988,2000674667.1353,68441.2516124554
mco,1989,2010116851.24167,68583.6040547841
mco,1990,2481316053.96507,84303.8784345827
mco,1991,2480598883.85071,83721.9914222793
mco,1992,2737192565.05576,91670.60400736
mco,1993,2574302409.08038,85397.3265576507
mco,1994,2720310018.90359,89378.0397852409
mco,1995,3130462610.06703,101866.604082751
mco,1996,3137673291.44762,101212.002562744
mco,1997,2840175545.06631,90833.2974627833
mco,1998,2934498443.40672,92999.2534514393
mco,1999,2906093756.65885,91283.2565855903
mco,2000,2647885848.5351,82365.492364536
mco,2001,2718868306.01093,83724.465911527
mco,2002,2968987019.23077,90506.8595058764
mco,2003,3601321064.55266,108656.802575207
mco,2004,4137913500,123523.493238604
mco,2005,4203084193.50827,124197.275382905
mco,2006,4582988332.70606,134048.621858085
mco,2007,5867916780.72817,169966.306938019
mco,2008,6476490405.74191,185785.725924897
mco,2009,5451653237.01028,154775.380774218
mco,2010,5367625613.15127,150737.892475253
mco,2011,6088808463.25167,169016.196065279
mco,2012,5743029680.07195,157520.219426533
mco,2013,6555983530.34932,177673.74536842
mco,2014,7069616048.89066,189432.370013147
mco,2015,6261622101.40908,165989.505113832
mco,2016,6472990923.1791,170028.655717864
mco,2017,6431314957.07185,167517.059727856
mco,2018,7194024563.06094,185978.609251356
mco,2019,7383745662.15157,189487.14712838
mco,2020,6816219303.25528,173688.189360292
mda,1995,1752979926.41489,593.766138282668
mda,1996,1695122173.91304,575.319575954883
mda,1997,1930081168.83117,657.491190271709
mda,1998,1698717504.65549,578.909766272913
mda,1999,1170782957.37443,399.620770265718
mda,2000,1288429391.79951,440.672030653269
mda,2001,1480673594.05602,507.557658390849
mda,2002,1661818168.4226,570.972645432751
mda,2003,1980907434.76826,682.525508823377
mda,2004,2598249555.89984,897.449958810326
mda,2005,2988348836.471,1034.70705816743
mda,2006,3408244549.19999,1183.37921117185
mda,2007,4401189466.14058,1531.68547618214
mda,2008,6054849884.52656,2111.20149504197
mda,2009,5439422031.39627,1899.01011658378
mda,2010,6974960345.3712,2437.52997842423
mda,2011,8414360656.29632,2942.25594861529
mda,2012,8709165249.26928,3045.73987422417
mda,2013,9496684701.43325,3322.0384362615
mda,2014,9510219299.49557,3328.80144892125
mda,2015,7745231660.33425,2732.45711293733
mda,2016,8071480540.86068,2880.43928129296
mda,2017,9669759987.02633,3509.69345025814
mda,2018,11456728401.3069,4230.3630367862
mda,2019,11970233939.8808,4491.6888269382
mda,2020,11915547262.6561,4547.05972064671
mdg,1960,673081724.076322,131.993165442526
mdg,1961,699161943.857103,133.847760915801
mdg,1962,739286906.851553,138.120003962927
mdg,1963,759345862.971331,138.407165710075
mdg,1964,802482182.924192,142.659339874214
mdg,1965,833563472.162352,144.484730099737
mdg,1966,900264583.688205,152.107897230998
mdg,1967,956436931.142347,157.476309266383
mdg,1968,1031669636.36116,165.478375438155
mdg,1969,1056391054.5386,165.011598792019
mdg,1970,1111859569.7715,169.070560105029
mdg,1971,1199507629.99179,177.498331199538
mdg,1972,1341590681.58511,193.128582636403
mdg,1973,1653062347.36254,231.435958690105
mdg,1974,1917508190.04689,261.035590134203
mdg,1975,2283049233.28758,302.149227701469
mdg,1976,2181844193.9254,280.678930535032
mdg,1977,2358930406.42896,294.934246280607
mdg,1978,2669755115.50569,324.384653364504
mdg,1979,3463565881.42486,408.937186320666
mdg,1980,5201818349.00282,596.774979295455
mdg,1981,4759333969.85141,530.50430597388
mdg,1982,4784977348.97042,518.18349120989
mdg,1983,4686457013.0577,493.088959267911
mdg,1984,3905938480.82352,399.344729064822
mdg,1985,3802557894.90614,377.856664172781
mdg,1986,4347989798.83436,420.009723502387
mdg,1987,3212900560.80991,301.744467664672
mdg,1988,3189456961.27972,291.210887670581
mdg,1989,3175638332.5404,281.811706558042
mdg,1990,3931334870.74964,338.947712672835
mdg,1991,3254713056.02171,272.524919055618
mdg,1992,3714967007.18602,301.996986603085
mdg,1993,4063298919.2868,320.56399012035
mdg,1994,3522226902.75861,269.560711903516
mdg,1995,3838101052.21232,284.82272865697
mdg,1996,4931861239.07864,354.741331058186
mdg,1997,4262965281.5836,297.115059777807
mdg,1998,4401967499.25594,297.253671772121
mdg,1999,4277903780.29131,279.921286581412
mdg,2000,4629247090.97816,293.607157402594
mdg,2001,5438332738.10373,334.441617716753
mdg,2002,5351701534.15801,319.216378750957
mdg,2003,6372498719.84613,368.797236936755
mdg,2004,5064732715.72615,284.48772631736
mdg,2005,5859269849.14523,319.537475081164
mdg,2006,6395712392.23682,338.751198261085
mdg,2007,8524620739.24074,438.65551579131
mdg,2008,10725137930.8518,536.351401659561
mdg,2009,9616879571.44509,467.539783381302
mdg,2010,9982711338.11125,471.959211584125
mdg,2011,11551819617.6416,531.265432101021
mdg,2012,11578974887.9668,518.152812674029
mdg,2013,12423555269.3948,541.065943700857
mdg,2014,12522957228.1618,530.861038865993
mdg,2015,11323020828.5844,467.235431614667
mdg,2016,11848613735.1908,475.955556826336
mdg,2017,13176313593.5418,515.293323373233
mdg,2018,13760033096.5122,523.94597141966
mdg,2019,14104664514.87,522.989524271408
mdg,2020,13056079982.3887,471.491496300252
mdv,1980,42463576.1589404,268.29663146717
mdv,1981,44781456.9536424,273.356022449151
mdv,1982,47911119.7847694,282.080670388223
mdv,1983,57829787.2340426,328.102960109175
mdv,1984,109503546.099291,598.877461603577
mdv,1985,127190757.959989,671.049688508962
mdv,1986,141882254.230178,722.922696345587
mdv,1987,141223029.383064,695.59770954697
mdv,1988,168514513.375071,803.264803706002
mdv,1989,189514434.244,875.347268126851
mdv,1990,215043969.849246,963.635658204447
mdv,1991,244396761.92334,1063.78327924394
mdv,1992,284874919.577641,1205.71259095547
mdv,1993,322417837.161971,1329.03195915007
mdv,1994,356013395.70854,1432.17689015512
mdv,1995,398988954.970263,1569.93261682457
mdv,1996,450382327.952421,1737.73363461568
mdv,1997,508223602.378929,1926.28603518447
mdv,1998,540096397.621071,2011.94433727978
mdv,1999,589239753.610875,2154.26822563039
mdv,2000,624337145.284622,2234.59586137462
mdv,2001,870030468.628748,3038.7814166818
mdv,2002,897031250,3049.20798137227
mdv,2003,1052121054.6875,3476.00627289952
mdv,2004,1226829562.5,3941.43113584887
mdv,2005,1163362437.5,3640.0121322011
mdv,2006,1575200390.625,4809.93374014089
mdv,2007,1868383460.9375,5574.40198148264
mdv,2008,2271646187.5,6614.23617985838
mdv,2009,2345294875,6636.54387067016
mdv,2010,2588176054.6875,7076.73982087196
mdv,2011,2774351760.03287,7291.46596660877
mdv,2012,2886170571.69634,7265.72339947372
mdv,2013,3295011381.75405,7928.47644265061
mdv,2014,3697351596.83753,8499.30714783649
mdv,2015,4109424799.72407,9033.41027034576
mdv,2016,4379136461.83077,9209.44356385479
mdv,2017,4754175869.24027,9577.34694587865
mdv,2018,5300962659.51088,10279.0799751619
mdv,2019,5607762625.14627,10561.6135113508
mdv,2020,3742769967.42798,6924.10574465625
mex,1960,13040000000,345.230540798612
mex,1961,14160000000,363.393270895902
mex,1962,15200000000,378.153495389687
mex,1963,16960000000,409.045570064212
mex,1964,20080000000,469.476136876329
mex,1965,21840000000,494.97026133002
mex,1966,24320000000,534.273631491705
mex,1967,26560000000,565.633408898776
mex,1968,29360000000,606.211132724704
mex,1969,32480000000,650.31172716668
mex,1970,35520000000,689.79492874498
mex,1971,39200000000,738.558476290558
mex,1972,45200000000,826.477350205369
mex,1973,55280000000,981.458982808666
mex,1974,72000000000,1242.09004283348
mex,1975,88000000000,1476.31321709503
mex,1976,89025974025.974,1453.67067179741
mex,1977,81814159292.0354,1301.32462245746
mex,1978,102500000000,1589.27364023608
mex,1979,134561403508.772,2034.98866867899
mex,1980,205139086956.522,3027.37527353192
mex,1981,263959336734.694,3803.03092550358
mex,1982,184609157801.418,2597.98290287556
mex,1983,156159198584.513,2147.71955854609
mex,1984,184261495828.367,2478.21083598733
mex,1985,195219789801.479,2569.23971350142
mex,1986,134550096436.744,1733.91299341331
mex,1987,147540738281.817,1862.88620439437
mex,1988,181611549975.804,2247.98138571693
mex,1989,221400669713.589,2687.91484499786
mex,1990,261253582805.945,3112.26859475697
mex,1991,313142768453.485,3661.94796500841
mex,1992,363157598242.27,4170.62338257237
mex,1993,500736065605.341,5650.02628596643
mex,1994,527813238126.278,5854.41811722684
mex,1995,360073909243.855,3928.22371141004
mex,1996,410975595310.156,4412.11629751815
mex,1997,500413483109.175,5289.16765276589
mex,1998,526502129378.284,5481.18195394699
mex,1999,600232874042.927,6157.19304371027
mex,2000,707906744574.644,7157.81449985734
mex,2001,756706300589.791,7544.56872335784
mex,2002,772106378935.377,7593.1373448964
mex,2003,729336319677.449,7075.36964299974
mex,2004,782240601984.76,7484.486398707
mex,2005,877476221382.101,8277.67156384567
mex,2006,975387131716.089,9068.29421839425
mex,2007,1052696282278.87,9642.68051672231
mex,2008,1109989063586.62,10016.5712139986
mex,2009,900045350649.351,8002.97217765844
mex,2010,1057801295584.05,9271.39839576997
mex,2011,1180489601957.61,10203.4212952716
mex,2012,1201089987015.45,10241.727828043
mex,2013,1274443084716.57,10725.1835873796
mex,2014,1315351183524.54,10928.9160089988
mex,2015,1171867608197.72,9616.64555810607
mex,2016,1078490651625.31,8744.51555912786
mex,2017,1158913035796.37,9287.84958732302
mex,2018,1222408203104.3,9686.98492655586
mex,2019,1269433932805.91,9950.45008048459
mex,2020,1073915880822.5,8329.27131263927
mhl,1981,31020000,972.93228366214
mhl,1982,34918000,1047.64476447645
mhl,1983,41749000,1196.89802471259
mhl,1984,45144000,1234.65703971119
mhl,1985,43879000,1144.73924499752
mhl,1986,55989000,1392.34556848702
mhl,1987,62983000,1493.62075507494
mhl,1988,70688000,1603.1933230518
mhl,1989,72798000,1588.53950727737
mhl,1990,78476000,1660.34063260341
mhl,1991,82507000,1704.58442658513
mhl,1992,91063000,1849.29531700581
mhl,1993,99461000,1996.08653768965
mhl,1994,108071000,2152.20854741705
mhl,1995,120230000,2382.96269869584
mhl,1996,110858000,2194.20857827128
mhl,1997,110705600,2194.23225576279
mhl,1998,112279400,2229.71244737469
mhl,1999,114326300,2267.56912213892
mhl,2000,115347500,2272.67801552587
mhl,2001,122824000,2389.06070685262
mhl,2002,131738200,2515.62404521845
mhl,2003,131398500,2457.6545403535
mhl,2004,132440200,2431.166018063
mhl,2005,136559500,2471.35204589464
mhl,2006,141515800,2537.71720613288
mhl,2007,148346700,2646.87399636013
mhl,2008,151898900,2704.46355446355
mhl,2009,149769600,2662.33401475424
mhl,2010,160407100,2846.06554177534
mhl,2011,172188500,3046.29007147406
mhl,2012,180436300,3181.62470023981
mhl,2013,184840400,3246.63024959163
mhl,2014,182142800,3185.26135389889
mhl,2015,183814300,3199.88684631989
mhl,2016,201510900,3490.99838885713
mhl,2017,213204100,3672.57678328424
mhl,2018,221588900,3793.55098267479
mhl,2019,239462200,4073.10982973584
mhl,2020,244462400,4129.850998412
mkd,1990,4699646643.10954,2354.27525606399
mkd,1991,4938775510.20408,2477.68303791297
mkd,1992,2436849341.97604,1225.37314943187
mkd,1993,2682456896.55172,1352.02845154682
mkd,1994,3559607241.25816,1796.22742609962
mkd,1995,4707036096.48961,2373.38446289144
mkd,1996,4642018353.67211,2333.32798191658
mkd,1997,3912986090.97363,1959.56073782188
mkd,1998,3765747304.98681,1875.81776397421
mkd,1999,3863621185.97303,1915.39375312845
mkd,2000,3772857145.0248,1861.89806549945
mkd,2001,3709637829.94866,1823.02356104612
mkd,2002,4018365247.44444,1989.13512536126
mkd,2003,4946292774.79046,2440.47694280043
mkd,2004,5682788267.12865,2795.89926079271
mkd,2005,6258600713.82627,3072.67857251806
mkd,2006,6861222331.96317,3362.96841919784
mkd,2007,8336478142.08872,4079.3919539826
mkd,2008,9909548410.82744,4841.25169443101
mkd,2009,9401731495.71661,4584.7098319119
mkd,2010,9407168702.4313,4577.68875507362
mkd,2011,10494632699.3859,5098.09758250193
mkd,2012,9745251126.0109,4728.30814189843
mkd,2013,10817712138.9451,5241.05834548355
mkd,2014,11362272837.8818,5495.73504918897
mkd,2015,10064515432.0265,4861.55397141497
mkd,2016,10672471860.7184,5149.58907435906
mkd,2017,11307058382.3435,5450.4928808666
mkd,2018,12683070061.4695,6108.74010831698
mkd,2019,12606338448.547,6070.38805358275
mkd,2020,12263710122.7645,5917.26257545221
mli,1967,275494520.141999,48.2799247102094
mli,1968,343771964.662167,59.467517269503396
mli,1969,339913833.096246,57.9917506460035
mli,1970,359772363.262207,60.4756804981721
mli,1971,395218567.202881,65.3845641448162
mli,1972,486617332.387405,79.1574106635525
mli,1973,563683660.31194,90.1001360591356
mli,1974,538747268.333356,84.5976754927192
mli,1975,830710615.179954,128.150952886646
mli,1976,939227993.66396,142.378007750208
mli,1977,1049838492.55759,156.405949369652
mli,1978,1222702356.10946,178.990813487958
mli,1979,1595423285.64659,229.345814147298
mli,1980,1759687480.12117,248.188533814242
mli,1981,1538980653.58996,212.7213755312
mli,1982,1333739016.7676,180.511379824461
mli,1983,1297751826.17367,171.997851626753
mli,1984,1232922696.81435,160.226849805572
mli,1985,1392205229.93367,177.761126044406
mli,1986,1852141546.5912,232.889909783584
mli,1987,2090606071.4048,259.309111961873
mli,1988,2169027633.3725,265.437312297582
mli,1989,2181810275.53995,262.966322262511
mli,1990,2681959313.15654,317.394827422115
mli,1991,2724101610.71922,315.452814317691
mli,1992,2830692638.55831,319.840204737845
mli,1993,2818306753.77878,310.141201645306
mli,1994,2081864106.44813,223.019600379793
mli,1995,2706416623.0592,282.340143825172
mli,1996,2780435256.96413,282.634211882921
mli,1997,2697102921.51387,267.189016435596
mli,1998,2920367497.07602,281.873409312082
mli,1999,3440743431.84883,323.288903415366
mli,2000,2961476518.21292,270.542236003215
mli,2001,3468327017.34025,307.704859489839
mli,2002,3908139486.81726,336.418739164893
mli,2003,4714051055.35437,393.405009104329
mli,2004,5454228770.812,440.956777118877
mli,2005,6247496491.29462,489.021336942005
mli,2006,6905876385.35306,523.038603102408
mli,2007,8156532185.6131,597.484457562443
mli,2008,9838404004.93274,697.087868500301
mli,2009,10232036863.4247,701.717113381612
mli,2010,10689167195.3375,710.274249372168
mli,2011,12995113407.2335,837.605820999201
mli,2012,12442036265.1484,778.625269510972
mli,2013,13242691429.5942,805.03397960822
mli,2014,14364937996.8661,848.279042956769
mli,2015,13104764333.9941,751.47288662264
mli,2016,14026048690.7312,780.723569528087
mli,2017,15365714371.3316,830.021515346886
mli,2018,17070866299.0945,894.804776510366
mli,2019,17280251193.9527,879.043187300812
mli,2020,17465392915.9153,862.453018770252
mlt,1970,250721821.553678,828.421680335959
mlt,1971,264579879.784878,874.066335595898
mlt,1972,295118249.324932,975.758800875955
mlt,1973,345602025.375393,1143.62020309528
mlt,1974,376094108.475331,1245.36122490143
mlt,1975,474620439.58496,1560.11215357522
mlt,1976,527936988.791275,1726.55944845303
mlt,1977,625573345.532174,2037.89733697812
mlt,1978,793675169.878579,2558.74025532938
mlt,1979,1001300838.32335,3195.55258574769
mlt,1980,1250242107.87969,3948.40312614976
mlt,1981,1243469360.56838,3898.24303743905
mlt,1982,1234518125,3788.05063240646
mlt,1983,1165771369.00625,3527.04000013994
mlt,1984,1101828568.76804,3332.88535682256
mlt,1985,1117835285.50512,3322.4212829917
mlt,1986,1435079200.34957,4194.65393924832
mlt,1987,1751247763.41948,5083.6691392063
mlt,1988,2019474244.19359,5814.36477130523
mlt,1989,2118574772.11136,6040.60986225945
mlt,1990,2547163582.33149,7191.92360259617
mlt,1991,2750041434.26295,7558.27738257485
mlt,1992,3021910216.71827,8220.2455176794
mlt,1993,2709178326.78271,7296.31014355389
mlt,1994,2998570146.54095,8000.51800452232
mlt,1995,3720400535.01945,9857.48077075996
mlt,1996,3822882801.33397,10062.7335816427
mlt,1997,3793418418.41842,9909.89448137082
mlt,1998,4010571223.3396,10409.3084462741
mlt,1999,4121350731.81231,10633.6033825767
mlt,2000,4069515579.07114,10432.3281192942
mlt,2001,4088368978.34589,10402.233373566
mlt,2002,4470446391.44639,11289.889843514
mlt,2003,5448415500.17071,13669.497117709
mlt,2004,6098092551.07125,15197.056707914
mlt,2005,6416184181.07201,15888.1723209834
mlt,2006,6778324049.68009,16723.8841811168
mlt,2007,7925371475.49959,19485.8711939782
mlt,2008,9090406767.24769,22205.3568142179
mlt,2009,8696366907.4743,21083.2771462998
mlt,2010,9035932122.49768,21799.1742559798
mlt,2011,9638916481.06904,23155.5547893882
mlt,2012,9462238211.48657,22527.6367563271
mlt,2013,10551661176.7831,24771.0765781929
mlt,2014,11626281387.0068,26754.2684451944
mlt,2015,11091434483.5238,24921.6036820869
mlt,2016,11721521912.7202,25741.4460613677
mlt,2017,13221298307.8894,28250.6977747589
mlt,2018,14864712990.1631,30672.2922439038
mlt,2019,15215714309.0974,30186.1959621979
mlt,2020,14647384607.604,28423.200204148
mmr,1961,584351384.445672,26.3083569138825
mmr,1962,612517344.736634,26.9859199932043
mmr,1963,659976659.599529,28.4494304955199
mmr,1964,475197381.878821,20.0354873728226
mmr,1965,402619413.65649,16.5964592653032
mmr,1966,317816209.973753,12.8028124617684
mmr,1967,328182434.54039,12.9154560057366
mmr,1968,531186357.395256,20.4182770488965
mmr,1969,551379225.92345,20.7006415985286
mmr,1970,578992638.8291,21.232582829454
mmr,1971,559378375.675676,20.0395287525039
mmr,1972,634525053.103964,22.2094150377447
mmr,1973,667038769.078786,22.8139727864887
mmr,1974,1000557949.57082,33.4428192021062
mmr,1975,1128484859.02503,36.8652259174487
mmr,1976,1155595925.08513,36.9030823183102
mmr,1977,1000350726.87418,31.2348517830839
mmr,1978,916914661.358546,27.9984355252829
mmr,1979,919525191.644789,27.4637641805922
mmr,1980,1010596805.46697,29.5286195191446
mmr,1981,1064867669.38909,30.4452628185578
mmr,1982,1302701536.67393,36.4552410699367
mmr,1983,1427209835.81538,39.1104215021922
mmr,1984,1354699245.06058,36.3760362439616
mmr,1985,1310837294.25837,34.5165308297178
mmr,1986,1590096758.98617,41.0893811495606
mmr,1987,1448003803.8734,36.7473084538485
mmr,1988,1392547742.83427,34.7393054276618
mmr,1989,1674823310.87183,41.1186874804946
mmr,1990,2036373522.69939,49.2648907923047
mmr,1991,2137184858.04416,51.0187410466909
mmr,1992,2216073327.6884,52.2638021442921
mmr,1993,2809748387.09677,65.5105831471541
mmr,1994,3821535779.81651,88.0874696307724
mmr,1995,4879259320.7547,111.140813615821
mmr,1996,5759624742.26804,129.568938175416
mmr,1997,5633071709.23378,125.103689144538
mmr,1998,4613070974.82993,101.138951662111
mmr,1999,5643818689.479,122.210639087094
mmr,2000,6849321645.95623,146.604578778661
mmr,2001,6220271055.11329,131.715307167639
mmr,2002,6110633153.68778,128.099708050718
mmr,2003,7754647428.07323,161.055523608734
mmr,2004,9390855297.73553,193.36876576083301
mmr,2005,10588433068.8549,216.311501416722
mmr,2006,11863016315.2934,240.624014213031
mmr,2007,15591182544.7092,314.202294226442
mmr,2008,23013015832.1023,460.908889194564
mmr,2009,29455165594.6859,586.168180241432
mmr,2010,37796052938.7278,746.945359978558
mmr,2011,54118601974.7947,1061.34442894693
mmr,2012,58318677644.9492,1134.30222376609
mmr,2013,60572254371.4731,1168.16540042288
mmr,2014,63264891867.054,1210.09763633096
mmr,2015,63045306513.9323,1196.74335747421
mmr,2016,60291738934.7783,1136.61066545868
mmr,2017,61449391917.1299,1151.11446155062
