country_iso,from,to,gdp_deflator
kir,2015,2016,1.0017153498077114
kir,2016,2017,1.009649163328312
kir,2017,2018,1.0564128079915853
kir,2018,2019,0.9733946721707954
kir,2019,2020,1.0800694504361077
kna,1977,1978,1.0691511034230714
kna,1978,1979,1.10625525795504
kna,1979,1980,1.0729119208424707
kna,1980,1981,1.163563233341415
kna,1981,1982,1.0576682868672047
kna,1982,1983,0.9980585303772165
kna,1983,1984,1.0425851652009244
kna,1984,1985,1.037119096104151
kna,1985,1986,1.061967681853665
kna,1986,1987,1.0610621614011968
kna,1987,1988,1.0701092521196738
kna,1988,1989,1.0568893659993266
kna,1989,1990,1.0760302634203465
kna,1990,1991,1.0343921877652862
kna,1991,1992,1.0529731458386073
kna,1992,1993,1.0199085029890245
kna,1993,1994,1.0627211761970925
kna,1994,1995,1.007835064445465
kna,1995,1996,1.0064581591691708
kna,1996,1997,1.0491515472666766
kna,1997,1998,1.028001815853156
kna,1998,1999,1.027800211954283
kna,1999,2000,0.9424862606590598
kna,2000,2001,1.033332218722913
kna,2001,2002,1.034760208551482
kna,2002,2003,1.0166939097961971
kna,2003,2004,1.0383914963846919
kna,2004,2005,0.9837623421923851
kna,2005,2006,1.141683305695624
kna,2006,2007,1.063249845746018
kna,2007,2008,1.0270039767458885
kna,2008,2009,1.037510870827888
kna,2009,2010,1.0226881933839296
kna,2010,2011,1.0564415213221954
kna,2011,2012,1.0010947958330016
kna,2012,2013,0.9955705120267891
kna,2013,2014,1.0269098856030239
kna,2014,2015,0.9968838327093573
kna,2015,2016,0.9637737142590308
kna,2016,2017,1.042016864767666
kna,2017,2018,0.9900289988564792
kna,2018,2019,1.0305474629630964
kna,2019,2020,0.9836113892646534
kor,1960,1961,1.129120452623061
kor,1961,1962,1.167234803310093
kor,1962,1963,1.300046516124464
kor,1963,1964,1.303020718866228
kor,1964,1965,1.0473373590386763
kor,1965,1966,1.14494951550443
kor,1966,1967,1.129641053251663
kor,1967,1968,1.138797425768024
kor,1968,1969,1.140893731083828
kor,1969,1970,1.14845723817197
kor,1970,1971,1.112075818733564
kor,1971,1972,1.157804011989787
kor,1972,1973,1.127211641620903
kor,1973,1974,1.305953697699091
kor,1974,1975,1.236822668576014
kor,1975,1976,1.212369312962486
kor,1976,1977,1.144538968450507
kor,1977,1978,1.218357285205065
kor,1978,1979,1.185347204867413
kor,1979,1980,1.2465099631317629
kor,1980,1981,1.1658578336821699
kor,1981,1982,1.0645829566849074
kor,1982,1983,1.0482028558506011
kor,1983,1984,1.0442130022868379
kor,1984,1985,1.0398543544625214
kor,1985,1986,1.049671801095668
kor,1986,1987,1.0483110780905718
kor,1987,1988,1.0712330844241802
kor,1988,1989,1.0606512584651018
kor,1989,1990,1.100874657380898
kor,1990,1991,1.0914103327577023
kor,1991,1992,1.0777796412307066
kor,1992,1993,1.0625452282376593
kor,1993,1994,1.0815895865164058
kor,1994,1995,1.0702456165565981
kor,1995,1996,1.041106747645406
kor,1996,1997,1.0400328576264544
kor,1997,1998,1.044759231761171
kor,1998,1999,0.9877016460976012
kor,1999,2000,1.0102176500548736
kor,2000,2001,1.0347849914716076
kor,2001,2002,1.0303313964628074
kor,2002,2003,1.0344999346268815
kor,2003,2004,1.0312788028772735
kor,2004,2005,1.01041401491649
kor,2005,2006,0.9977680438755745
kor,2006,2007,1.0241919594427835
kor,2007,2008,1.028263023010858
kor,2008,2009,1.0360864412572843
kor,2009,2010,1.0273749683726492
kor,2010,2011,1.012818638059201
kor,2011,2012,1.012518081696316
kor,2012,2013,1.0101854380505277
kor,2013,2014,1.0090689675061582
kor,2014,2015,1.0318559596664953
kor,2015,2016,1.019860385054535
kor,2016,2017,1.022227813815284
kor,2017,2018,1.0048294898310262
kor,2018,2019,0.9916067469185034
kor,2019,2020,1.013129090997795
kwt,1992,1993,0.9261357922053035
kwt,1993,1994,0.9412952397262082
kwt,1994,1995,1.0485050595520289
kwt,1995,1996,1.155102373952987
kwt,1996,1997,0.9528464515326704
kwt,1997,1998,0.828438875398024
kwt,1998,1999,1.1808935738732411
kwt,1999,2000,1.20521710179026
kwt,2000,2001,0.9228128922494228
kwt,2001,2002,1.0514828982462734
kwt,2002,2003,1.049206501937495
kwt,2003,2004,1.113712679311342
kwt,2004,2005,1.2177101178876941
kwt,2005,2006,1.1617636284540969
kwt,2006,2007,1.043073622067359
kwt,2007,2008,1.186629427337913
kwt,2008,2009,0.828334625544927
kwt,2009,2010,1.111033505813839
kwt,2010,2011,1.17258342938766
kwt,2011,2012,1.074591870131177
kwt,2012,2013,1.0022286798668711
kwt,2013,2014,0.9324208727250902
kwt,2014,2015,0.740415810592154
kwt,2015,2016,0.9316203368997455
kwt,2016,2017,1.162310999336247
kwt,2017,2018,1.125835172434706
kwt,2018,2019,0.986634671433452
kwt,2019,2020,0.859287784283524
lao,1984,1985,1.6481468778418709
lao,1985,1986,1.51115458740141
lao,1986,1987,1.144277167032567
lao,1987,1988,1.258491486619648
lao,1988,1989,1.552665211229078
lao,1989,1990,1.379073807662378
lao,1990,1991,1.129717603919981
lao,1991,1992,1.0599384147719306
lao,1992,1993,1.111825793432063
lao,1993,1994,1.077005955108936
lao,1994,1995,1.196853644158581
lao,1995,1996,1.137252122589842
lao,1996,1997,1.193528167255882
lao,1997,1998,1.8450445890192881
lao,1998,1999,2.27973966400029
lao,1999,2000,1.247977766079289
lao,2000,2001,1.0886807380202255
lao,2001,2002,1.0631846474292816
lao,2002,2003,1.134500898416467
lao,2003,2004,1.106904285434965
lao,2004,2005,1.0864032247874864
lao,2005,2006,1.108051012263569
lao,2006,2007,1.0743828600553336
lao,2007,2008,1.0886345063816476
lao,2008,2009,0.9706792646724861
lao,2009,2010,1.091965711123669
lao,2010,2011,1.104687175987471
lao,2011,2012,1.0752885930522016
lao,2012,2013,1.064739720842641
lao,2013,2014,1.0572655918157638
lao,2014,2015,1.0234849600622449
lao,2015,2016,1.0302230644256338
lao,2016,2017,1.0185209676121123
lao,2017,2018,1.0191988919391755
lao,2018,2019,1.020435510261833
lao,2019,2020,1.0499129117432848
lbn,1988,1989,1.729964555194707
lbn,1989,1990,1.155018483856217
lbn,1990,1991,1.476556598611219
lbn,1991,1992,1.974338199039262
lbn,1992,1993,1.247430178136949
lbn,1993,1994,1.0787371705849507
lbn,1994,1995,1.106790055720145
lbn,1995,1996,1.0173810973323754
lbn,1996,1997,1.11546767212924
lbn,1997,1998,1.0401791826580986
lbn,1998,1999,1.008128504651489
lbn,1999,2000,0.9791201685296753
lbn,2000,2001,0.9847484845332285
lbn,2001,2002,1.0492118792108336
lbn,2002,2003,1.0158125248923484
lbn,2003,2004,0.9876533836756781
lbn,2004,2005,0.9893779294421887
lbn,2005,2006,1.0088073758528189
lbn,2006,2007,1.0313292372275558
lbn,2007,2008,1.0753328390642276
lbn,2008,2009,1.102845410021418
lbn,2009,2010,1.0057860672318157
lbn,2010,2011,1.029650806208273
lbn,2011,2012,1.075583485474717
lbn,2012,2013,1.0261433380715195
lbn,2013,2014,1.0015206696767465
lbn,2014,2015,1.0341338158271467
lbn,2015,2016,1.0104467625991187
lbn,2016,2017,1.0296114262892992
lbn,2017,2018,1.0545439723099082
lbn,2018,2019,1.043577465210836
lbn,2019,2020,1.845853464944251
lbr,2000,2001,1.0072002749407458
lbr,2001,2002,0.9860727115413883
lbr,2002,2003,1.155114913646588
lbr,2003,2004,1.168582772245005
lbr,2004,2005,1.0049001086491438
lbr,2005,2006,1.09134885391779
lbr,2006,2007,1.120176425303329
lbr,2007,2008,1.173263478837729
lbr,2008,2009,0.9727715789898144
lbr,2009,2010,1.065120013178664
lbr,2010,2011,1.109234478034897
lbr,2011,2012,1.0779715591834842
lbr,2012,2013,1.0471530813283254
lbr,2013,2014,1.0081792132676444
lbr,2014,2015,1.0006271342555808
lbr,2015,2016,1.0697295697153928
lbr,2016,2017,0.9738206584700613
lbr,2017,2018,0.9979012720261218
lbr,2018,2019,0.994395733659551
lbr,2019,2020,0.9939799845568745
lby,1999,2000,1.1330692471957389
lby,2000,2001,1.0718491753371109
lby,2001,2002,1.272472411668871
lby,2002,2003,1.143626018760572
lby,2003,2004,1.226053530751708
lby,2004,2005,1.285685357089897
lby,2005,2006,1.0946070038996631
lby,2006,2007,1.110201696787609
lby,2007,2008,1.218295549143007
lby,2008,2009,0.7468720400933879
lby,2009,2010,1.141610678308298
lby,2010,2011,1.182507166395647
lby,2011,2012,1.08980670119052
lby,2012,2013,0.933320784203565
lby,2013,2014,0.8269097116280559
lby,2014,2015,0.806014876125066
lby,2015,2016,0.9744243653840651
lby,2016,2017,1.144307577837856
lby,2017,2018,1.18123645213763
lby,2018,2019,0.9889637437627844
lby,2019,2020,0.710392645427959
lca,1980,1981,1.0735599941425342
lca,1981,1982,0.9235879387897691
lca,1982,1983,1.0239065814410546
lca,1983,1984,1.189865253325136
lca,1984,1985,1.0445086845341265
lca,1985,1986,1.0448351413180752
lca,1986,1987,1.0628709618664314
lca,1987,1988,1.0043789264652778
lca,1988,1989,1.0394092337075849
lca,1989,1990,1.083822170880207
lca,1990,1991,1.0548232034784186
lca,1991,1992,1.0174518377711135
lca,1992,1993,1.0100434947149506
lca,1993,1994,1.025787140273875
lca,1994,1995,1.0506514405944434
lca,1995,1996,1.0046196884905545
lca,1996,1997,1.0287370178549085
lca,1997,1998,1.0243023787455614
lca,1998,1999,1.0233253225134298
lca,1999,2000,1.0111583405037081
lca,2000,2001,0.990878592746567
lca,2001,2002,1.0041171045540753
lca,2002,2003,1.0522451730389426
lca,2003,2004,1.0070813482840977
lca,2004,2005,1.0689693651611845
lca,2005,2006,1.0517561350784197
lca,2006,2007,1.0359090008384686
lca,2007,2008,1.0253277352430887
lca,2008,2009,1.0031843653224615
lca,2009,2010,1.0440818124805133
lca,2010,2011,1.0055508547468492
lca,2011,2012,1.0198940638401375
lca,2012,2013,1.0711773617032974
lca,2013,2014,1.0360283801947638
lca,2014,2015,1.0443767493812104
lca,2015,2016,0.9954670764892439
lca,2016,2017,1.0341469847063995
lca,2017,2018,1.0048276821088353
lca,2018,2019,1.0266424242780987
lca,2019,2020,0.9583053032960025
lie,1970,1971,1.0824370524449618
lie,1971,1972,1.0824372585616104
lie,1972,1973,1.082437111780019
lie,1973,1974,1.0824370704573631
lie,1974,1975,1.0824369968761007
lie,1975,1976,1.0223042518933618
lie,1976,1977,1.0223043779993195
lie,1977,1978,1.0223041631636955
lie,1978,1979,1.0223044153544507
lie,1979,1980,1.022304275949809
lie,1980,1981,1.0701270902527262
lie,1981,1982,1.0717686349735378
lie,1982,1983,1.0321765467766622
lie,1983,1984,1.0295143693279358
lie,1984,1985,1.0285520116183555
lie,1985,1986,1.0369822485207083
lie,1986,1987,1.0251954066278477
lie,1987,1988,1.0250531223017458
lie,1988,1989,1.03143823994837
lie,1989,1990,1.05402444425706
lie,1990,1991,1.0587012984555262
lie,1991,1992,1.0402355414884856
lie,1992,1993,1.0330188453106945
lie,1993,1994,1.0085236081601825
lie,1994,1995,1.0179595371006631
lie,1995,1996,1.0081542035416522
lie,1996,1997,1.00514706284994
lie,1997,1998,1.0001462968753325
lie,1998,1999,1.0081919278590168
lie,1999,2000,1.0155252192703073
lie,2000,2001,1.0098585593718807
lie,2001,2002,1.0065082138824628
lie,2002,2003,1.0063255628987555
lie,2003,2004,1.0081016867161108
lie,2004,2005,1.0119056787026008
lie,2005,2006,1.0131488166385525
lie,2006,2007,1.0658173780950284
lie,2007,2008,0.9788330715835075
lie,2008,2009,0.9009933737256526
lka,1961,1962,0.9765339255497504
lka,1962,1963,1.0331096996153466
lka,1963,1964,1.0159871045368805
lka,1964,1965,1.0116754671179402
lka,1965,1966,0.9819645562566836
lka,1966,1967,1.0183887555931592
lka,1967,1968,1.120983735348342
lka,1968,1969,1.0129848520139046
lka,1969,1970,1.125084703976964
lka,1970,1971,1.014984526905155
lka,1971,1972,1.0896686003234135
lka,1972,1973,1.1274859449272259
lka,1973,1974,1.243787426265095
lka,1974,1975,1.0535029466515606
lka,1975,1976,1.099755731534555
lka,1976,1977,1.146910836117856
lka,1977,1978,1.109178858114528
lka,1978,1979,1.153972960666646
lka,1979,1980,1.199775120066624
lka,1980,1981,1.208853013295482
lka,1981,1982,1.121010603630659
lka,1982,1983,1.169068302708056
lka,1983,1984,1.203005158850425
lka,1984,1985,1.005839055590698
lka,1985,1986,1.059172849323134
lka,1986,1987,1.0775149159609152
lka,1987,1988,1.101170340331542
lka,1988,1989,1.109231572547566
lka,1989,1990,1.200632752928865
lka,1990,1991,1.106240231638717
lka,1991,1992,1.0940370611576744
lka,1992,1993,1.0988439431013712
lka,1993,1994,1.0977058481787985
lka,1994,1995,1.0930343963003444
lka,1995,1996,1.10817455797579
lka,1996,1997,1.0892446881754034
lka,1997,1998,1.0921416012753333
lka,1998,1999,1.0416270115905732
lka,1999,2000,1.072774302074478
lka,2000,2001,1.136648001630004
lka,2001,2002,1.081115702567553
lka,2002,2003,1.0874866439798985
lka,2003,2004,1.088014924622998
lka,2004,2005,1.104187267507289
lka,2005,2006,1.11277029448259
lka,2006,2007,1.140284428246797
lka,2007,2008,1.163270160244553
lka,2008,2009,1.0587988263605757
lka,2009,2010,1.227992606321892
lka,2010,2011,1.0383139408196724
lka,2011,2012,1.108284322331401
lka,2012,2013,1.062369133607335
lka,2013,2014,1.0291210382604128
lka,2014,2015,1.0064904228464269
lka,2015,2016,1.048431358204671
lka,2016,2017,1.072656448580462
lka,2017,2018,1.0382665115302607
lka,2018,2019,1.0273561967069718
lka,2019,2020,1.034251643576988
lso,1960,1961,1.0134891669731403
lso,1961,1962,1.0166743898703516
lso,1962,1963,1.0159066205452216
lso,1963,1964,1.020004860731685
lso,1964,1965,1.034323356555948
lso,1965,1966,1.0373700226422626
lso,1966,1967,0.9423548447940635
lso,1967,1968,1.04067381767637
lso,1968,1969,1.0572320201474792
lso,1969,1970,1.0198182054102947
lso,1970,1971,1.0598549622285949
lso,1971,1972,1.139421219280324
lso,1972,1973,1.0696501755097236
lso,1973,1974,1.098203443239809
lso,1974,1975,1.247621721052279
lso,1975,1976,1.0454294727385276
lso,1976,1977,1.0747889362476142
lso,1977,1978,1.1654644426472491
lso,1978,1979,1.0242838552749598
lso,1979,1980,1.414595009115411
lso,1980,1981,1.125771157211086
lso,1981,1982,0.9514735606174872
lso,1982,1983,1.115568417274293
lso,1983,1984,1.0810294997720609
lso,1984,1985,1.187077794754593
lso,1985,1986,1.162532723481418
lso,1986,1987,1.117357835167118
lso,1987,1988,1.200811009247052
lso,1988,1989,1.148392839100302
lso,1989,1990,1.11993903907434
lso,1990,1991,1.178272222399905
lso,1991,1992,1.139389902069575
lso,1992,1993,1.112979735142412
lso,1993,1994,1.0776663660903036
lso,1994,1995,1.128165184306103
lso,1995,1996,1.0600204436271514
lso,1996,1997,1.0901894074585519
lso,1997,1998,1.099222339742727
lso,1998,1999,1.0813125252957954
lso,1999,2000,1.0630021821255855
lso,2000,2001,1.114730545363684
lso,2001,2002,1.142069325627269
lso,2002,2003,1.0243881317211985
lso,2003,2004,1.0960039252467768
lso,2004,2005,1.0592284294105743
lso,2005,2006,1.0931098887299477
lso,2006,2007,0.9331163827303027
lso,2007,2008,1.1672331715474589
lso,2008,2009,1.02348138885593
lso,2009,2010,1.053430298201314
lso,2010,2011,1.0943027047205072
lso,2011,2012,1.0218086239533248
lso,2012,2013,1.102798987426999
lso,2013,2014,1.140351481487267
lso,2014,2015,1.102024527829635
lso,2015,2016,0.9970532324623546
lso,2016,2017,1.020178781766935
lso,2017,2018,1.096228037519335
lso,2018,2019,1.0314657560944989
lso,2019,2020,0.9996716430450603
ltu,1995,1996,1.189905281611011
ltu,1996,1997,1.114486891249753
ltu,1997,1998,1.0335143703021137
ltu,1998,1999,0.9874310780375095
ltu,1999,2000,1.0129853834645186
ltu,2000,2001,0.9967818939858816
ltu,2001,2002,1.003186566076122
ltu,2002,2003,0.9918650549651054
ltu,2003,2004,1.0268179721009696
ltu,2004,2005,1.0688510859135767
ltu,2005,2006,1.0673558515155621
ltu,2006,2007,1.0855458561870641
ltu,2007,2008,1.0970910857173812
ltu,2008,2009,0.9670396122629484
ltu,2009,2010,1.0253348366045552
ltu,2010,2011,1.0534995229795774
ltu,2011,2012,1.0273425349368634
ltu,2012,2013,1.0128133222727747
ltu,2013,2014,1.0083359206424867
ltu,2014,2015,1.0006368279146693
ltu,2015,2016,1.0157625277213522
ltu,2016,2017,1.0424343178964808
ltu,2017,2018,1.0352621213589297
ltu,2018,2019,1.0265423419417816
ltu,2019,2020,1.0145928157400879
lux,1960,1961,0.9634138942953976
lux,1961,1962,1.0389466767618605
lux,1962,1963,1.0314595299038118
lux,1963,1964,1.0583432416678384
lux,1964,1965,1.0279743538848507
lux,1965,1966,1.0393299824014228
lux,1966,1967,1.00430967186306
lux,1967,1968,1.050166527686414
lux,1968,1969,1.0529301380246556
lux,1969,1970,1.0626325644252403
lux,1970,1971,0.991857924758487
lux,1971,1972,1.0578879970953214
lux,1972,1973,1.122022733700069
lux,1973,1974,1.169807046604843
lux,1974,1975,0.9914470104516045
lux,1975,1976,1.122156941239688
lux,1976,1977,1.0117219803964235
lux,1977,1978,1.0512999167217987
lux,1978,1979,1.0635441267305565
lux,1979,1980,1.0792135284789186
lux,1980,1981,1.0718202430149812
lux,1981,1982,1.108113729301027
lux,1982,1983,1.0681868790892468
lux,1983,1984,1.0440749200116783
lux,1984,1985,1.0309248753290503
lux,1985,1986,0.9991622284477855
lux,1986,1987,1.000630386263661
lux,1987,1988,1.0277642630547237
lux,1988,1989,1.040209826274689
lux,1989,1990,1.0251339456630137
lux,1990,1991,1.0182284159066206
lux,1991,1992,1.0372907157121565
lux,1992,1993,1.059727644578634
lux,1993,1994,1.0354237732722473
lux,1994,1995,1.023320697783624
lux,1995,1996,1.0378355783251418
lux,1996,1997,1.0261954368325137
lux,1997,1998,0.9796745354035792
lux,1998,1999,1.0476461985998604
lux,1999,2000,1.0460847302260945
lux,2000,2001,1.0079007431458353
lux,2001,2002,1.0146441111905191
lux,2002,2003,1.021859765845399
lux,2003,2004,1.0311732659571313
lux,2004,2005,1.048173272087173
lux,2005,2006,1.0645467522017813
lux,2006,2007,1.0189248054012752
lux,2007,2008,1.0660996540521124
lux,2008,2009,1.0087068790351803
lux,2009,2010,1.0464841846238746
lux,2010,2011,1.0344946167967612
lux,2011,2012,1.0326597731840672
lux,2012,2013,1.022760244945265
lux,2013,2014,1.0279670220085781
lux,2014,2015,1.0221918065733098
lux,2015,2016,0.988923830735954
lux,2016,2017,1.021429039969017
lux,2017,2018,1.0173170185781184
lux,2018,2019,1.005770877457648
lux,2019,2020,1.0427136059427453
lva,1995,1996,1.124342561696283
lva,1996,1997,1.0588733616807824
lva,1997,1998,1.0482383068555476
lva,1998,1999,1.0149184250811378
lva,1999,2000,1.0361823327648005
lva,2000,2001,1.0229791924895044
lva,2001,2002,1.0507377250726044
lva,2002,2003,1.0501846377027644
lva,2003,2004,1.0706445002578926
lva,2004,2005,1.112041709315368
lva,2005,2006,1.124402129468625
lva,2006,2007,1.200614910699415
lva,2007,2008,1.116549529516198
lva,2008,2009,0.9033383226441808
lva,2009,2010,0.9965538918864822
lva,2010,2011,1.0653308883962809
lva,2011,2012,1.0363877279947324
lva,2012,2013,1.0171564951319858
lva,2013,2014,1.0191766477138444
lva,2014,2015,1.001159368050236
lva,2015,2016,1.008643829278468
lva,2016,2017,1.0294726642123868
lva,2017,2018,1.0389360835733359
lva,2018,2019,1.0257514230954836
lva,2019,2020,0.9990772282086045
mac,1982,1983,1.0806387201371876
mac,1983,1984,1.142666074892144
mac,1984,1985,1.031941707518562
mac,1985,1986,1.0561518667257466
mac,1986,1987,1.117520810728766
mac,1987,1988,1.0885541465296102
mac,1988,1989,1.124657047849348
mac,1989,1990,1.109434259541124
mac,1990,1991,1.116516634721946
mac,1991,1992,1.147389513756305
mac,1992,1993,1.0953634680529336
mac,1993,1994,1.0675389298338984
mac,1994,1995,1.081838781429125
mac,1995,1996,1.0226676769875134
mac,1996,1997,1.0166031984819401
mac,1997,1998,0.9805912677700609
mac,1998,1999,0.9880865467461668
mac,1999,2000,0.9825384500474118
mac,2000,2001,0.985210300422718
mac,2001,2002,0.9866271055998054
mac,2002,2003,1.0005042966661362
mac,2003,2004,1.0193365253367692
mac,2004,2005,1.0556804229886205
mac,2005,2006,1.077448439359764
mac,2006,2007,1.08762018084257
mac,2007,2008,1.100732032983895
mac,2008,2009,1.009223625177317
mac,2009,2010,1.0479054437665072
mac,2010,2011,1.0749069377719136
mac,2011,2012,1.0692084670327873
mac,2012,2013,1.0773268255503812
mac,2013,2014,1.0873053046264982
mac,2014,2015,1.0451406333280315
mac,2015,2016,1.0086160246581248
mac,2016,2017,1.0215008384793054
mac,2017,2018,1.03543470792332
mac,2018,2019,1.024036317762496
mac,2019,2020,0.9976426720288152
mar,1966,1967,0.962549593670083
mar,1967,1968,0.9772202013131172
mar,1968,1969,1.0300815431122323
mar,1969,1970,1.034676984254287
mar,1970,1971,1.0406519746500125
mar,1971,1972,1.0358421994159113
mar,1972,1973,1.0603939299529168
mar,1973,1974,1.238982358438242
mar,1974,1975,1.0093131595874711
mar,1975,1976,1.0497659389266496
mar,1976,1977,1.107709665316454
mar,1977,1978,1.0841721327900065
mar,1978,1979,1.0734460906345613
mar,1979,1980,1.330231314376558
mar,1980,1981,1.0947047691415088
mar,1981,1982,1.062983525029536
mar,1982,1983,1.0697019803491192
mar,1983,1984,1.062011534381843
mar,1984,1985,1.0895364431960857
mar,1985,1986,1.0749074948647501
mar,1986,1987,1.0301480842265087
mar,1987,1988,1.036705965517076
mar,1988,1989,1.029199790556072
mar,1989,1990,1.0769435962224856
mar,1990,1991,1.0539631617907053
mar,1991,1992,1.0458787832871925
mar,1992,1993,1.0303498245469471
mar,1993,1994,1.0065534024423146
mar,1994,1995,1.075384029340262
mar,1995,1996,1.0043548856192255
mar,1996,1997,1.0071339165330497
mar,1997,1998,1.0039132127945263
mar,1998,1999,1.005695463703862
mar,1999,2000,0.9925771181008123
mar,2000,2001,1.0065231754229613
mar,2001,2002,1.0120854449034933
mar,2002,2003,1.0106260500296964
mar,2003,2004,1.0121922110729384
mar,2004,2005,1.01190540613431
mar,2005,2006,1.0154803075759975
mar,2006,2007,1.0359505480142777
mar,2007,2008,1.045304970949941
mar,2008,2009,1.0014691222730596
mar,2009,2010,1.0097562169219496
mar,2010,2011,0.9930901944431045
mar,2011,2012,1.0036933522967448
mar,2012,2013,1.0130729203571407
mar,2013,2014,1.0037780957730886
mar,2014,2015,1.0212904824405096
mar,2015,2016,1.0148315700501478
mar,2016,2017,1.0063494133500195
mar,2017,2018,1.0108963397133655
mar,2018,2019,1.0135707697645933
mar,2019,2020,1.0085757370871953
mco,1970,1971,1.0598384122090023
mco,1971,1972,1.0686703871907326
mco,1972,1973,1.0776504015953103
mco,1973,1974,1.113629699648946
mco,1974,1975,1.136498863149272
mco,1975,1976,1.108085737126082
mco,1976,1977,1.0880683106349847
mco,1977,1978,1.0915877839496697
mco,1978,1979,1.101025738493249
mco,1979,1980,1.112573170568312
mco,1980,1981,1.114426264385702
mco,1981,1982,1.119914811687092
mco,1982,1983,1.0951516165703081
mco,1983,1984,1.0727708243407938
mco,1984,1985,1.055266712200084
mco,1985,1986,1.0527888310112812
mco,1986,1987,1.0278044953291052
mco,1987,1988,1.0307277858208963
mco,1988,1989,1.0330838625528431
mco,1989,1990,1.026405612249284
mco,1990,1991,1.0253981782830714
mco,1991,1992,1.0213588183934823
mco,1992,1993,1.015500315775635
mco,1993,1994,1.0134566262244014
mco,1994,1995,1.0130790956451021
mco,1995,1996,1.0160458123972917
mco,1996,1997,1.0101405141342694
mco,1997,1998,1.0090091978755074
mco,1998,1999,1.0004624680625729
mco,1999,2000,1.0140061793859916
mco,2000,2001,1.0164889779974082
mco,2001,2002,1.0238016841156619
mco,2002,2003,1.0187867625504126
mco,2003,2004,1.0158978952562472
mco,2004,2005,1.0019639893967127
mco,2005,2006,1.0216016429674564
mco,2006,2007,1.0255724213697714
mco,2007,2008,1.0245180209182179
mco,2008,2009,1.0005684857038724
mco,2009,2010,1.0105563059045395
mco,2010,2011,1.0096911142011389
mco,2011,2012,1.0116156694861855
mco,2012,2013,1.0078038510385272
mco,2013,2014,1.0057536466774717
mco,2014,2015,1.0113797243776994
mco,2015,2016,1.0015943200640665
mco,2016,2017,1.0088651336323036
mco,2017,2018,1.0099152234626165
mco,2018,2019,1.0127927310091869
mco,2019,2020,1.0252377220674727
mda,1995,1996,1.2785197723440311
mda,1996,1997,1.125029398804376
mda,1997,1998,1.0946173010844689
mda,1998,1999,1.397816660897245
mda,1999,2000,1.2732875202895149
mda,2000,2001,1.120892509590311
mda,2001,2002,1.098274020802547
mda,2002,2003,1.148659723755058
mda,2003,2004,1.079870869009627
mda,2004,2005,1.0934414408681719
mda,2005,2006,1.134181412258745
mda,2006,2007,1.159087149462615
mda,2007,2008,1.092442488265356
mda,2008,2009,1.0216939173262072
mda,2009,2010,1.333049315087127
mda,2010,2011,1.081907992749046
mda,2011,2012,1.0742422187173772
mda,2012,2013,1.039238515032417
mda,2013,2014,1.0635218401572044
mda,2014,2015,1.09564365559377
mda,2015,2016,1.0567408524875492
mda,2016,2017,1.0625027879735398
mda,2017,2018,1.0318002317629715
mda,2018,2019,1.0540013453255734
mda,2019,2020,1.0544754589520027
mdg,1960,1961,1.0178945574445655
mdg,1961,1962,1.0339092839492006
mdg,1962,1963,1.0367685878261987
mdg,1963,1964,1.01652713091419
mdg,1964,1965,1.0434504835306602
mdg,1965,1966,1.05817270513853
mdg,1966,1967,1.0067372470587304
mdg,1967,1968,1.009708513213457
mdg,1968,1969,1.038643468371269
mdg,1969,1970,1.0690456285099115
mdg,1970,1971,1.0358816843188166
mdg,1971,1972,1.0302433495095116
mdg,1972,1973,1.119008758076248
mdg,1973,1974,1.228044350703186
mdg,1974,1975,1.0469104614926392
mdg,1975,1976,1.0992709445294089
mdg,1976,1977,1.0859390754880247
mdg,1977,1978,1.0679486762491681
mdg,1978,1979,1.113265227939063
mdg,1979,1980,1.47760907953697
mdg,1980,1981,1.304568527918775
mdg,1981,1982,1.31906614785992
mdg,1982,1983,1.194690265486728
mdg,1983,1984,1.097204708537951
mdg,1984,1985,1.105660503287715
mdg,1985,1986,1.144923243756649
mdg,1986,1987,1.154608325535176
mdg,1987,1988,1.263375571420251
mdg,1988,1989,1.090167883678206
mdg,1989,1990,1.1185870577323649
mdg,1990,1991,1.0854018289570186
mdg,1991,1992,1.145672851459795
mdg,1992,1993,1.0998991651732257
mdg,1993,1994,1.389921305674572
mdg,1994,1995,1.490361191325435
mdg,1995,1996,1.197608163812665
mdg,1996,1997,1.0449197342522347
mdg,1997,1998,1.0620996954844875
mdg,1998,1999,1.0718914293986137
mdg,1999,2000,1.115703529688461
mdg,2000,2001,1.0791694484461951
mdg,2001,2002,1.164985255305891
mdg,2002,2003,0.9829599520429382
mdg,2003,2004,1.139558018040475
mdg,2004,2005,1.18363824646346
mdg,2005,2006,1.107656371556202
mdg,2006,2007,1.102879663184849
mdg,2007,2008,1.0748630027616817
mdg,2008,2009,1.0692915908399419
mdg,2009,2010,1.102185410306432
mdg,2010,2011,1.103861871358649
mdg,2011,2012,1.0546617486767378
mdg,2012,2013,1.0545230244755115
mdg,2013,2014,1.067317708110441
mdg,2014,2015,1.065037166924635
mdg,2015,2016,1.0896008072712124
mdg,2016,2017,1.0496153975744054
mdg,2017,2018,1.0829799331289462
mdg,2018,2019,1.0652209064118452
mdg,2019,2020,1.04351524552901
mdv,1995,1996,1.0465632973256058
mdv,1996,1997,1.0410041398025944
mdv,1997,1998,0.9886201704430101
